FilePath,FileName,SizeBytes,SizeKB,Entropy,MD5,SHA1,SHA256,ImportHash,MagicNumber,FileType,Permissions,PETimestamp,PETimestamp-year,CompilerLanguage,DigitalSignature,PEHeaderOffset,EntryPoint,Packer
C:\Users\adria\Documents\_malware\3ea64ee3cc10123af8c0cb3c77f85784fe52a29dd947371483e1565ac8bf2ec0.exe,3ea64ee3cc10123af8c0cb3c77f85784fe52a29dd947371483e1565ac8bf2ec0.exe,442368,432,7.6051,e6c37fa331cea44f6501329510585c04,8251b6f9f618349e6ab2edb261a0e6e72a89b92d,3ea64ee3cc10123af8c0cb3c77f85784fe52a29dd947371483e1565ac8bf2ec0,2dc7ae966763bc982dcf60c7d44b1086,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-29 18:52:10 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x198B; VA=0x41198B,Likely packed (avg=4.94; flags=.data:high)
C:\Users\adria\Documents\_malware\3e98667ad029c6edc590705663c5483120ac485c273645684dce01f15dc4e74f.exe,3e98667ad029c6edc590705663c5483120ac485c273645684dce01f15dc4e74f.exe,466944,456,7.4707,016dcc222294fbed31dc21eaed07b5c8,2500f1b180c59e456a61357ff5ee9e5784a5a8b7,3e98667ad029c6edc590705663c5483120ac485c273645684dce01f15dc4e74f,5c064a93f409512284c43dfa83699708,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-25 08:31:32 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x1B6A; VA=0x411B6A,"Likely packed (avg=6.73; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\3eb78eb921c1a01819453a4857e3bcc002f6d6f4e695365126b39e6a1bab1def.exe,3eb78eb921c1a01819453a4857e3bcc002f6d6f4e695365126b39e6a1bab1def.exe,173056,169,7.8268,9437e1cde74f23b0432e813960ea3e02,ba7e79a887d01bdb2b304cc86a5e48dc0942e2fc,3eb78eb921c1a01819453a4857e3bcc002f6d6f4e695365126b39e6a1bab1def,aca95a1c24ca7c7fb98205f8256838c0,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-06-01 13:59:17 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x2390B; VA=0x42390B,Likely packed (avg=5.83; flags=.text:high)
C:\Users\adria\Documents\_malware\3ec5e2d0a67e772015b36ee2134cb4674898689b07e9a4ab34ccc631ab8e76ad.exe,3ec5e2d0a67e772015b36ee2134cb4674898689b07e9a4ab34ccc631ab8e76ad.exe,417792,408,7.667,3ae1be2138c3e3396225e5a26e587e8c,5bc2be1a8f1e0b6a985e21fe9d004a9bcfa8a279,3ec5e2d0a67e772015b36ee2134cb4674898689b07e9a4ab34ccc631ab8e76ad,e47d93097b753e80a30f1d90d73d619c,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-24 08:09:01 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x129B9; VA=0x4229B9,"Likely packed (avg=7.12; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\3eca64e50237fc9e8d73b9147957018f25de19dbe28702d8c69d68347cde7dec.exe,3eca64e50237fc9e8d73b9147957018f25de19dbe28702d8c69d68347cde7dec.exe,208896,204,6.3921,25347a2c2cdfbc248a194c502c2960cd,c98487ead0977f10e0a6f845b78e2cdbf0f5a7bc,3eca64e50237fc9e8d73b9147957018f25de19dbe28702d8c69d68347cde7dec,e1a40ba9d45909fa55df20114f7d2cd2,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-07 01:23:22 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x12FAA; VA=0x64012FAA,Unpacked
C:\Users\adria\Documents\_malware\3ec2c44f31f20d0419d9bd6b831b2cd8bc25a47603abaeccb2e6ce13c851e1d3.exe,3ec2c44f31f20d0419d9bd6b831b2cd8bc25a47603abaeccb2e6ce13c851e1d3.exe,466944,456,7.2899,16ebf38709bbebc1839394d4511b3b68,8bd591fc6a473651e1b27cb5d964ed181abd1a27,3ec2c44f31f20d0419d9bd6b831b2cd8bc25a47603abaeccb2e6ce13c851e1d3,c6fea043f2ff0523741e54a84753a839,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-29 19:34:14 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1977; VA=0x411977,Likely packed (avg=5.71; flags=.rdata:high)
C:\Users\adria\Documents\_malware\3ec5f4323bf197506cbd38c3db57be7fae7ac5c0ad2046ad7b7e7ac851891b8b.exe,3ec5f4323bf197506cbd38c3db57be7fae7ac5c0ad2046ad7b7e7ac851891b8b.exe,434176,424,7.6145,012e262bb1c55e4011ff9ce94f8274e0,0a7bfb6633cedd55d91854ffb3dee1175c85fdbb,3ec5f4323bf197506cbd38c3db57be7fae7ac5c0ad2046ad7b7e7ac851891b8b,76cc6d64f3806ed743ed66812995d349,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-20 09:39:32 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x15A0; VA=0x4115A0,"Likely packed (avg=6.76; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\3ed5f45ee72435b33f4ad33752c6deb97ddcdada15c5dad96f7194c3fd4b0f73.exe,3ed5f45ee72435b33f4ad33752c6deb97ddcdada15c5dad96f7194c3fd4b0f73.exe,260136,254.04,7.6743,f750c65769cf78e7fc13702906c59d7e,b45039f036d0737d99035a55d69fb71e2838cdb9,3ed5f45ee72435b33f4ad33752c6deb97ddcdada15c5dad96f7194c3fd4b0f73,ec64ac0a59e24219403108e135f9cf86,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-24 15:20:27 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1020; VA=0x401020,Likely packed (avg=4.33; flags=.data:high)
C:\Users\adria\Documents\_malware\3ee35b59b86122376980ea118db6ee299be9c4a746b14cc5b45743cb41b9dfc7.exe,3ee35b59b86122376980ea118db6ee299be9c4a746b14cc5b45743cb41b9dfc7.exe,313384,306.04,7.4835,00c64fa48c72390bf58519c25d6bc318,0b467db3570d5ad12df539d7537f7c517eebc99f,3ee35b59b86122376980ea118db6ee299be9c4a746b14cc5b45743cb41b9dfc7,84c5411ff6479af7b470e615d0facb48,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-13 08:50:15 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x44E50; VA=0x444E50,Likely packed (avg=4.03; flags=.text:high)
C:\Users\adria\Documents\_malware\3ef1fdb17c4f1d4ffb714631203ee9e1e366045843fcf975fe044f7f86e4c1b7.exe,3ef1fdb17c4f1d4ffb714631203ee9e1e366045843fcf975fe044f7f86e4c1b7.exe,433664,423.5,7.8729,4a23ef503e1d8689b11cf4da43768b51,434bf98d7e62a38d131266dae3dad489e7523047,3ef1fdb17c4f1d4ffb714631203ee9e1e366045843fcf975fe044f7f86e4c1b7,8558ccd03f51a613da77ccc1da19e418,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-19 17:37:18 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,608 (0x260),RVA=0x6843E; VA=0x7843E,Likely packed (avg=4.83; flags=.rdata:high)
C:\Users\adria\Documents\_malware\3ed859272de3452c5bc48576514c9cc3a3f8473b791cc170e6400efcfcdb51c3.exe,3ed859272de3452c5bc48576514c9cc3a3f8473b791cc170e6400efcfcdb51c3.exe,503808,492,7.0472,93c7dc52d57131369d8f52a570b2fa89,d1dbfae2afef67732df581635e98f875bdd67ea0,3ed859272de3452c5bc48576514c9cc3a3f8473b791cc170e6400efcfcdb51c3,ab48ab4ac42bfe6c7cf1920e9c08f55a,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-01 19:25:59 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1F54; VA=0x411F54,Likely packed (avg=4.82; flags=.data:high)
C:\Users\adria\Documents\_malware\3ef6e6cbc08770a8ed09a0b48da52bf306f990bf25b466a6476ce09bff38dd1c.exe,3ef6e6cbc08770a8ed09a0b48da52bf306f990bf25b466a6476ce09bff38dd1c.exe,221184,216,6.246,c40c17224207401343e6d9820a3cb09f,77e9088a07ef10428234e21adddad6c460138d0f,3ef6e6cbc08770a8ed09a0b48da52bf306f990bf25b466a6476ce09bff38dd1c,2803d499ef027ed41e77b7534b7344c9,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-23 04:56:06 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x14A1A; VA=0x64014A1A,Unpacked
C:\Users\adria\Documents\_malware\3ef5ae373e9e2be8c9db1b9de7e05252f29281769bdc9552a9416e39fbc5a0df.exe,3ef5ae373e9e2be8c9db1b9de7e05252f29281769bdc9552a9416e39fbc5a0df.exe,430080,420,7.6608,f843fa1e1d4ecf80767be41ca00bd5f6,353f174ca6070c4cbde99410778f9ea734da2116,3ef5ae373e9e2be8c9db1b9de7e05252f29281769bdc9552a9416e39fbc5a0df,d6de068def5b606b2331007a4cdddbee,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-01 11:30:36 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x1660; VA=0x401660,Likely packed (avg=5.13; flags=.rdata:high)
C:\Users\adria\Documents\_malware\3efed8c2d440b5c7796bd7e4a3aa540cba1faeff43f9cc542ff37643a71d46eb.exe,3efed8c2d440b5c7796bd7e4a3aa540cba1faeff43f9cc542ff37643a71d46eb.exe,169984,166,6.6019,e0eb877bc1d0901ecbcd97a1ed3168d8,d8aac5c99ad624a26688dbbc74f4a2e44838e172,3efed8c2d440b5c7796bd7e4a3aa540cba1faeff43f9cc542ff37643a71d46eb,edf022e525aac5c170f5671fee95bf8c,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,1992-06-19 22:22:17 UTC (OK),1992,Unknown (Language: Unknown),Unsigned,256 (0x100),RVA=0x278B4; VA=0x4278B4,Unpacked
C:\Users\adria\Documents\_malware\3f04fed95bbe65e4245c640f73c72e9a6f3abd0bebb6873e25b1680ecb6e46ca.exe,3f04fed95bbe65e4245c640f73c72e9a6f3abd0bebb6873e25b1680ecb6e46ca.exe,110176,107.59,6.9954,8ce8c1c63d1f7d4070c1330efc874697,d6c567a0be6c1f43e3a05fd16984099d4aea14f2,3f04fed95bbe65e4245c640f73c72e9a6f3abd0bebb6873e25b1680ecb6e46ca,998684f8e3fb744185d575fd3e911198,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-28 08:01:52 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1AEC0; VA=0x41AEC0,Unpacked
C:\Users\adria\Documents\_malware\3ef786fbd7669e37269f78ff975581d4e4e065fbcf8c744103a2bbd0885d6ba5.exe,3ef786fbd7669e37269f78ff975581d4e4e065fbcf8c744103a2bbd0885d6ba5.exe,466944,456,7.2949,2850096af303c4d0a79080f0ff128032,f3e1399511a09e3cba99e9809cfd62413fdbf704,3ef786fbd7669e37269f78ff975581d4e4e065fbcf8c744103a2bbd0885d6ba5,c6fea043f2ff0523741e54a84753a839,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-29 19:34:14 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1977; VA=0x411977,Likely packed (avg=5.72; flags=.rdata:high)
C:\Users\adria\Documents\_malware\3f11f61a14aef14bc2321d0c221ae26a227de29a69bd338cb40df0d0b7701ef3.exe,3f11f61a14aef14bc2321d0c221ae26a227de29a69bd338cb40df0d0b7701ef3.exe,110176,107.59,6.9927,0c6b288e0f4ae6fcd9602e4c75261c83,9fb1232a52d0ad266eaa3258c9f329f7f4fb7c3b,3f11f61a14aef14bc2321d0c221ae26a227de29a69bd338cb40df0d0b7701ef3,71c9bc6176732dc7c816d313df8218af,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-25 14:21:11 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1AE80; VA=0x41AE80,Unpacked
C:\Users\adria\Documents\_malware\3f0232bd83dc3d6db443d68b4b692d2525b4654020b8edfc896df727e412c3bf.exe,3f0232bd83dc3d6db443d68b4b692d2525b4654020b8edfc896df727e412c3bf.exe,438272,428,7.5781,cfd9427248cba1d9573b4fc9839e6f66,2cd5356a0180731fc6909f482d035db34f9c7ae4,3f0232bd83dc3d6db443d68b4b692d2525b4654020b8edfc896df727e412c3bf,4f246757cb3c63747602fd1baed4f8c4,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-02 20:06:12 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x17F9; VA=0x4117F9,"Likely packed (avg=7.20; flags=.data:high,.rdata:high)"
C:\Users\adria\Documents\_malware\3f08d12d5be44ddf88650fce80a1539e1a9bf22c1b764a08194580148980eac6.exe,3f08d12d5be44ddf88650fce80a1539e1a9bf22c1b764a08194580148980eac6.exe,413696,404,7.808,f86021230245088acdd9b13a4e850d31,0aae1fe8d08ba63d3984cdecabfd3ba1d07dd2ad,3f08d12d5be44ddf88650fce80a1539e1a9bf22c1b764a08194580148980eac6,6470f490723fe4aa6d34256f2c0f6c3d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-21 17:58:19 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x14F3; VA=0x4114F3,"Likely packed (avg=6.86; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\3f1603e7b9e730361502bbee849b94de0ee8e63aaed32e2c1c0e0cc5fa6e94d9.exe,3f1603e7b9e730361502bbee849b94de0ee8e63aaed32e2c1c0e0cc5fa6e94d9.exe,417792,408,7.6586,514da3418ab682bf60b2935bede8bda3,4d2ba474af8b2001dc3f67492d62afc893aeed6c,3f1603e7b9e730361502bbee849b94de0ee8e63aaed32e2c1c0e0cc5fa6e94d9,660e545cddcb9fa9d01b003a162a7021,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-25 11:45:03 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x12969; VA=0x422969,"Likely packed (avg=7.12; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\3f1a8b19ac48abac7ee637c630236a887d5de8a1bfbaba9784219258eb3befd5.exe,3f1a8b19ac48abac7ee637c630236a887d5de8a1bfbaba9784219258eb3befd5.exe,409600,400,7.4787,1e5d1d1c7878168dce8db10415ae8ccb,9b6320189c58282751827d6b3272d8494d1b3cc1,3f1a8b19ac48abac7ee637c630236a887d5de8a1bfbaba9784219258eb3befd5,37fab4b6bba6687345401f8ddbb56d70,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-05 21:29:54 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x17D0; VA=0x4017D0,Likely packed (avg=4.69; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\3f312823fe7f6de875d8fbaaa292b51772b40208aeba8ee6f650ad7bac2c0cf1.exe,3f312823fe7f6de875d8fbaaa292b51772b40208aeba8ee6f650ad7bac2c0cf1.exe,284184,277.52,7.6394,3722204a77c002ad12ea1e6a13441255,e0bff2364cba1f3f6f56c7ea1c3c6f8ccb85390d,3f312823fe7f6de875d8fbaaa292b51772b40208aeba8ee6f650ad7bac2c0cf1,aa26a9e71258a0b9d1223034570fc237,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-20 17:58:56 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1340; VA=0x401340,Likely packed (avg=4.03; flags=d2:high)
C:\Users\adria\Documents\_malware\3f22e9eb5e302c450abfe35c4022d161c7eb3e24cffa84bb464c8a2d4aba3ac0.exe,3f22e9eb5e302c450abfe35c4022d161c7eb3e24cffa84bb464c8a2d4aba3ac0.exe,364032,355.5,7.9078,d7e7bc5e63cc0fd0e7abd1e72f2e907e,6fa4215301ab624d231adde51ecc3dfba21f3bb8,3f22e9eb5e302c450abfe35c4022d161c7eb3e24cffa84bb464c8a2d4aba3ac0,b3952c19e05a3d4d22573011c4d72fe2,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,2011-03-21 18:21:34 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x1464; VA=0x401464,Likely packed (avg=4.59; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\3f4ac69910f51772ea40ccabf02ab9fd74eb35dbcb63bf951b1d4db61d808c09.exe,3f4ac69910f51772ea40ccabf02ab9fd74eb35dbcb63bf951b1d4db61d808c09.exe,421888,412,7.7343,4d38607e988a7e8aee3c78845be1dac0,4a1d9d99987773ac2eacd72b4db8e7763164b45f,3f4ac69910f51772ea40ccabf02ab9fd74eb35dbcb63bf951b1d4db61d808c09,f89b6d4d7e52f40e5334446026502ddc,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-05 09:46:06 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1727; VA=0x411727,"Likely packed (avg=7.26; flags=.data:high,.rdata:high)"
C:\Users\adria\Documents\_malware\3f5a28b395e8372fb6be16038f4b6140b8ff1f0f46a1289302995f69cbf1f248.exe,3f5a28b395e8372fb6be16038f4b6140b8ff1f0f46a1289302995f69cbf1f248.exe,434688,424.5,7.87,162ca07dbb9545ad8d29aa9752edeb24,72d972dce7c5932890b4735a4c9dbabd71351a83,3f5a28b395e8372fb6be16038f4b6140b8ff1f0f46a1289302995f69cbf1f248,38f89a501688168e22e9f2a60025e0ef,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-04-17 17:02:43 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,616 (0x268),RVA=0x6883E; VA=0x7883E,Likely packed (avg=4.81; flags=.rdata:high)
C:\Users\adria\Documents\_malware\3f5e9244be78cf90131de6b54b3fd74d06d30e62dd2d635478da3acb9020186c.exe,3f5e9244be78cf90131de6b54b3fd74d06d30e62dd2d635478da3acb9020186c.exe,393216,384,7.731,1bd7805adcf739b46fca61b871bd7fb7,2c447e10b04185169a8b7f80f921d1adf7d2d7c1,3f5e9244be78cf90131de6b54b3fd74d06d30e62dd2d635478da3acb9020186c,39384d3709f59a5be0029d68835c8ab1,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-31 07:11:21 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x15D8; VA=0x4015D8,Likely packed (avg=6.86; flags=.rdata:high)
C:\Users\adria\Documents\_malware\3f5ea6698586ffcccb096cdbc605a6920a84ef29aacc13525eb3c5801c20dbf9.exe,3f5ea6698586ffcccb096cdbc605a6920a84ef29aacc13525eb3c5801c20dbf9.exe,413696,404,7.6712,9b8d02c19fd1941e41633f994d16c4ab,777efa1028826dfa185855548102cf14bcac4ebd,3f5ea6698586ffcccb096cdbc605a6920a84ef29aacc13525eb3c5801c20dbf9,119701bc24a1cea3838cce5470870631,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-14 19:59:45 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x18C3; VA=0x4018C3,Likely packed (avg=6.23; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\3f6d0c35808d63fad2eca52cf00904f33d1fe3f2b3812f82f2dcca67c4a83dca.exe,3f6d0c35808d63fad2eca52cf00904f33d1fe3f2b3812f82f2dcca67c4a83dca.exe,95272,93.04,7.573,703842f06f5231e80d9f8881d0376d26,a811079b8dc30c0c1f79379b2ebd06fecef93e4e,3f6d0c35808d63fad2eca52cf00904f33d1fe3f2b3812f82f2dcca67c4a83dca,ab35219e96d60e1d6e1938e74465a5c5,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-04 16:00:12 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1270; VA=0x401270,Likely packed (avg=5.48; flags=.text:high)
C:\Users\adria\Documents\_malware\3f5f8937912113d1e61ae9e1d6b27624bc5a9e1ab86a4b48fa935e646600c84a.exe,3f5f8937912113d1e61ae9e1d6b27624bc5a9e1ab86a4b48fa935e646600c84a.exe,413696,404,7.8079,ac41b8259c1f89099b659ab94f68f99b,41bd5268768b6b8907b49be984bc398172e6f9c9,3f5f8937912113d1e61ae9e1d6b27624bc5a9e1ab86a4b48fa935e646600c84a,6470f490723fe4aa6d34256f2c0f6c3d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-21 17:58:19 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x14F3; VA=0x4114F3,"Likely packed (avg=6.86; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\3f712fa032075ed7ab7d930e9e2f635b0329c04ea206837964cf96f22829b228.exe,3f712fa032075ed7ab7d930e9e2f635b0329c04ea206837964cf96f22829b228.exe,131168,128.09,6.8576,cbab622db2f3dddf76be26f28f19a761,0f4ee2e859555297137ed0ba7c7b1b08574f0bb2,3f712fa032075ed7ab7d930e9e2f635b0329c04ea206837964cf96f22829b228,57b14f4c78826998394f9783bfe37773,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-21 07:01:15 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1ACF0; VA=0x41ACF0,Unpacked
C:\Users\adria\Documents\_malware\3f762d7230e82b649a2d561aef6d4934b4e6dd2ba15f1b242fce71a466b57824.exe,3f762d7230e82b649a2d561aef6d4934b4e6dd2ba15f1b242fce71a466b57824.exe,208384,203.5,6.8952,48e1b16a9e21396905c2ad0428bead19,4901307f5f7debb197407ae38df0757050bee9b7,3f762d7230e82b649a2d561aef6d4934b4e6dd2ba15f1b242fce71a466b57824,cd43805a825db1da6f680699eb9e1b10,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-01-17 17:26:07 UTC (OK),2012,MSVC (Language: C/C++),Unsigned,224 (0xE0),RVA=0x13A43; VA=0x413A43,Unpacked
C:\Users\adria\Documents\_malware\3f6f34341a9d76d8677f9f6b5f33bb46f09cf5560fb541661d58de69cfeb0309.exe,3f6f34341a9d76d8677f9f6b5f33bb46f09cf5560fb541661d58de69cfeb0309.exe,284184,277.52,7.639,e3a729557c07eb4933aa7cfa92c6ec6e,7a8fe738f60857de8d5c47176aa6098e396ed5c6,3f6f34341a9d76d8677f9f6b5f33bb46f09cf5560fb541661d58de69cfeb0309,aa26a9e71258a0b9d1223034570fc237,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-20 12:56:10 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1340; VA=0x401340,Likely packed (avg=4.03; flags=d2:high)
C:\Users\adria\Documents\_malware\3f8338bf8c2b7d6d8d999a3d7cc35d759f9fb5b32a287d54647162ac715a17c7.exe,3f8338bf8c2b7d6d8d999a3d7cc35d759f9fb5b32a287d54647162ac715a17c7.exe,208896,204,6.3944,170b4e91044605e550f10130d9bd0cb6,63b8acbf7c24cbf07cf8e72e0fe0d5328a5461ce,3f8338bf8c2b7d6d8d999a3d7cc35d759f9fb5b32a287d54647162ac715a17c7,e1a40ba9d45909fa55df20114f7d2cd2,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-07 00:24:14 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x12FAA; VA=0x64012FAA,Unpacked
C:\Users\adria\Documents\_malware\3f8c8a4c2098fb40f48575d20dcfa70922d5f3edd68f8c7e1080b248bc41d539.exe,3f8c8a4c2098fb40f48575d20dcfa70922d5f3edd68f8c7e1080b248bc41d539.exe,263680,257.5,7.8035,68b1fcd5ada064e8f66fcfab0b9e4e4f,3e5818fc633243ea350e575f52f6325bdaab6d68,3f8c8a4c2098fb40f48575d20dcfa70922d5f3edd68f8c7e1080b248bc41d539,590484a8a8d432347f38c4de1ae28057,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-01-10 20:31:36 UTC (OK),2008,MSVC (Language: C/C++),Unsigned,128 (0x80),RVA=0x2000; VA=0x402000,"Likely packed (avg=5.62; flags=.data:high,.edata:high,UPX1:upx)"
C:\Users\adria\Documents\_malware\3f8a103fd98ee8f565c70a8eff599e488f252dae3bf1f4540b15bbf4c7246354.exe,3f8a103fd98ee8f565c70a8eff599e488f252dae3bf1f4540b15bbf4c7246354.exe,475136,464,7.3979,965bf18bf7952ca790b51b7fc6a7c328,8202d964fb1d2d6c2e99c953d28d6ae71f5b1325,3f8a103fd98ee8f565c70a8eff599e488f252dae3bf1f4540b15bbf4c7246354,03c6ef06c47013e463eb65f8c4f45a2d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-24 18:22:50 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1B64; VA=0x411B64,Likely packed (avg=6.71; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\3f8accf9e9dafec1f9e83780906fd91d3cd9aa71b2c2ac1c4335d2788814a80f.exe,3f8accf9e9dafec1f9e83780906fd91d3cd9aa71b2c2ac1c4335d2788814a80f.exe,434176,424,7.8712,67ba2bff83b079c51f089270416bdccb,a3a9b086252a0fc31bba17aff09fd960ae5f5832,3f8accf9e9dafec1f9e83780906fd91d3cd9aa71b2c2ac1c4335d2788814a80f,8558ccd03f51a613da77ccc1da19e418,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-19 14:35:48 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,608 (0x260),RVA=0x6863E; VA=0x7863E,Likely packed (avg=4.83; flags=.rdata:high)
C:\Users\adria\Documents\_malware\3fa9c141698c1802479973577f04d3951b4c645f7beaa11e1839b6e09dbb8035.exe,3fa9c141698c1802479973577f04d3951b4c645f7beaa11e1839b6e09dbb8035.exe,206336,201.5,6.8807,7a560f8a30d371318846c3d4fcadb74b,b561248420bde78192a1fda05fdbc9e463ba1df2,3fa9c141698c1802479973577f04d3951b4c645f7beaa11e1839b6e09dbb8035,877651bdf7fac0e01e927c086894b086,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-02-10 08:40:19 UTC (OK),2012,MSVC (Language: C/C++),Unsigned,224 (0xE0),RVA=0x18022; VA=0x418022,Unpacked
C:\Users\adria\Documents\_malware\3f9684c4510a42a6f94d1a9027a6dbc94f4c66a301a3a06b3093014157ae8e2e.exe,3f9684c4510a42a6f94d1a9027a6dbc94f4c66a301a3a06b3093014157ae8e2e.exe,454656,444,7.4186,3f89d43f4c10f9e5a22f6e867b0bb393,2f06244076d4a116e3d854a7935ef3f96264c0be,3f9684c4510a42a6f94d1a9027a6dbc94f4c66a301a3a06b3093014157ae8e2e,c03b1dca0dbc9ba78545d60acbf36a29,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-29 19:34:09 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1945; VA=0x411945,Likely packed (avg=5.96; flags=.rdata:high)
